A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,E_x,E_y,F_x,F_y,AB,BC,CD,DE,EF,Length,Good
3.9299053443275067,24.284720763797463,0.6457441582259393,28.43910633653043,6.358804939310279,23.958127342806307,0.012060746740722994,29.30277447093179,7.571001045137692,25.646938280922072,7.441006751316922,25.55015624809101,5,7,8,8,0,28,0
24.813464135121976,0.45056942226367136,23.558880846648567,0.6699128397541854,21.85757003923789,6.245833152263744,23.988457852080842,1.0371365961490275,20.728264261985057,5.659104028659327,17.335716458536066,5.520306048823952,1,6,6,6,3,22,0
20.728264261985057,5.659104028659327,17.335716458536066,5.520306048823952,11.337725379842995,2.3887823309475706,15.792778017165638,4.062837092165097,10.280667238598454,2.0462804525011236,10.671155129516434,0.7865570188911986,3,7,5,6,1,22,0
4.336366203739795,22.545834514057315,4.811855385589473,22.36911578122488,0.6457441582259393,28.43910633653043,3.9299053443275067,24.284720763797463,0.012060746740722994,29.30277447093179,6.358804939310279,23.958127342806307,1,7,5,6,8,27,0
25.934382901637996,9.680429905102393,24.813464135121976,0.45056942226367136,29.48451341191335,5.4483855399229135,23.558880846648567,0.6699128397541854,29.692551229911157,6.1171867569936555,23.988457852080842,1.0371365961490275,9,7,8,8,8,40,0
3.9299053443275067,24.284720763797463,7.571001045137692,25.646938280922072,0.6457441582259393,28.43910633653043,6.358804939310279,23.958127342806307,0.012060746740722994,29.30277447093179,7.441006751316922,25.55015624809101,4,7,7,8,8,34,0
24.813464135121976,0.45056942226367136,21.85757003923789,6.245833152263744,23.558880846648567,0.6699128397541854,20.728264261985057,5.659104028659327,23.988457852080842,1.0371365961490275,17.335716458536066,5.520306048823952,7,6,6,6,8,33,0
20.728264261985057,5.659104028659327,11.337725379842995,2.3887823309475706,17.335716458536066,5.520306048823952,10.280667238598454,2.0462804525011236,15.792778017165638,4.062837092165097,10.671155129516434,0.7865570188911986,10,7,8,6,6,37,0
4.336366203739795,22.545834514057315,3.9299053443275067,24.284720763797463,0.6457441582259393,28.43910633653043,4.811855385589473,22.36911578122488,0.012060746740722994,29.30277447093179,6.358804939310279,23.958127342806307,2,5,7,8,8,30,0
23.824317344105822,1.2970530125782842,24.740542676483418,0.41457045340927756,25.774443390279718,0.20959350605863403,32.39954842649665,0.5041506811950525,36.18744641374492,1.4824419181614346,37.55545909478853,1.2379602508460286,1,1,7,4,1,14,1
26.947936955945266,23.13998319156802,26.89879378614936,27.472329066279674,28.444898350632638,29.27201636569181,32.11852949494951,27.872019844807138,33.21598280149358,25.966167884499114,32.969513584979914,25.30463267111989,4,2,4,2,1,13,1
4.360750560762732,25.351470424476716,7.5052669160973595,24.899836091996846,10.964791006674087,22.42119962144235,13.548321019267187,20.95584542664527,17.343693090926582,20.491707691134454,19.122900268713238,18.96015706248776,3,4,3,4,2,16,1
22.340662036900714,27.609114726509915,20.180766788039787,26.953960320674707,18.114139998061496,25.132361500854287,15.794019218425577,29.877539824301003,12.345677905226044,29.3298027090571,8.547729505183245,30.69138033687066,2,3,5,3,4,17,1
20.690703940045193,36.65623412215591,18.600059262540242,37.90195765580399,17.969870143465503,36.59154746967737,14.851750451162179,37.27444466546162,13.039592470801011,34.37957283462343,19.377137820575022,34.372712243904,2,1,3,3,6,15,1
33.21598280149358,25.966167884499114,32.969513584979914,25.30463267111989,32.67340435166488,23.774904953239112,32.96039481649275,25.05984634497175,38.91150367730621,30.698994754520523,38.377372842470095,32.15843565994587,1,2,1,8,2,14,1
17.343693090926582,20.491707691134454,19.122900268713238,18.96015706248776,18.745133709844367,18.296196643577268,18.09619306985806,18.003469880030444,18.06932594765901,15.01739332671431,21.346133798848456,12.578680447433985,2,1,1,3,4,11,1
5.700733510633786,15.083303968293365,3.25895859509048,17.144753146551462,0.9166052528952706,20.76329288847958,1.0914889406987527,20.88204989010043,0.5254542769228898,14.120243421672992,2.2785759793133087,9.152546838415034,3,4,0,7,5,19,1
34.23313469015711,7.801499440348292,32.65406047308856,7.405215930761226,30.954973708816745,5.025655245509553,30.805998252483686,5.213431238174171,29.778926123109283,8.855868036328044,28.075061190252416,9.614224993965554,2,3,0,4,2,11,1
30.331130419079848,12.798113523107135,30.648455243030817,13.698164793740792,32.763567145341234,12.423490071768398,32.30793636448838,14.141394506719616,36.430913246953494,14.662265754049377,36.37172818177018,16.034949294844836,1,2,2,4,1,10,1
32.969513584979914,25.30463267111989,32.96039481649275,25.05984634497175,38.91150367730621,30.698994754520523,32.67340435166488,23.774904953239112,38.377372842470095,32.15843565994587,37.47473525236374,33.77319794262853,0,8,9,10,2,29,0
3.25895859509048,17.144753146551462,1.0914889406987527,20.88204989010043,0.5254542769228898,14.120243421672992,0.9166052528952706,20.76329288847958,2.2785759793133087,9.152546838415034,3.499288382143635,9.09238945138755,4,7,7,12,1,31,0
23.824317344105822,1.2970530125782842,24.740542676483418,0.41457045340927756,32.39954842649665,0.5041506811950525,25.774443390279718,0.20959350605863403,36.18744641374492,1.4824419181614346,37.55545909478853,1.2379602508460286,1,8,7,10,1,27,0
0.7333057165202916,2.6689999055742586,5.506509637824126,0.4355493521391596,18.343352548337272,4.533676910703619,11.603874067497033,0.37394311866063124,21.54509130305388,0.1207182647838545,23.824317344105822,1.2970530125782842,5,13,8,10,3,39,0
36.23237984033207,39.598207134362944,31.838677677690775,36.6109727965915,22.828634061850256,39.8701370083284,28.675146545267566,35.640758171693555,20.690703940045193,36.65623412215591,18.600059262540242,37.90195765580399,5,10,7,8,2,32,0
32.969513584979914,25.30463267111989,38.91150367730621,30.698994754520523,32.96039481649275,25.05984634497175,38.377372842470095,32.15843565994587,32.67340435166488,23.774904953239112,37.47473525236374,33.77319794262853,8,8,9,10,11,46,0
3.25895859509048,17.144753146551462,0.5254542769228898,14.120243421672992,1.0914889406987527,20.88204989010043,2.2785759793133087,9.152546838415034,0.9166052528952706,20.76329288847958,3.499288382143635,9.09238945138755,4,7,12,12,12,47,0
23.824317344105822,1.2970530125782842,32.39954842649665,0.5041506811950525,24.740542676483418,0.41457045340927756,36.18744641374492,1.4824419181614346,25.774443390279718,0.20959350605863403,37.55545909478853,1.2379602508460286,9,8,11,10,12,50,0
0.7333057165202916,2.6689999055742586,18.343352548337272,4.533676910703619,11.603874067497033,0.37394311866063124,21.54509130305388,0.1207182647838545,5.506509637824126,0.4355493521391596,23.824317344105822,1.2970530125782842,18,8,10,16,18,70,0
36.23237984033207,39.598207134362944,20.690703940045193,36.65623412215591,31.838677677690775,36.6109727965915,22.828634061850256,39.8701370083284,28.675146545267566,35.640758171693555,18.600059262540242,37.90195765580399,16,11,10,7,10,54,0
16.10647568073848,47.307619772838265,15.104836564504915,44.15142542819171,10.381283090190719,45.866678154081534,9.477585141696366,48.249446205545695,6.310505187467935,48.80217752338738,4.005182190302464,45.23155014681215,3,5,3,3,4,18,1
12.78725969029656,40.13447598166493,13.432506195311328,40.413900685269006,15.225899396031013,41.74270238158992,18.743797176842968,38.51612626649788,20.16102360529246,37.93734655111683,20.09329619839187,34.86540096321705,1,2,5,2,3,13,1
31.81530629279918,18.75455091969555,30.69355448706263,16.20692649487233,27.158321511904727,14.335582480321529,25.396084997264374,13.077477591649355,25.893002408616095,9.723290476394226,23.893100221611057,6.716930432784807,3,4,2,3,4,16,1
37.531215958758764,30.660560577212987,35.79728497311972,28.224916012043703,35.56572590682433,27.694230552570716,31.91093553101667,29.856365147332454,35.036301824126895,27.013047019844993,36.4425438759628,25.83443914607692,3,1,4,4,2,14,1
42.87422495417983,30.97933696842869,47.44181441401098,31.216835120133794,46.69513041574439,42.89485522689469,46.392449641250536,44.79849835033242,35.84645008462349,49.366308740421324,28.66361357748423,47.138128771647466,5,12,2,11,8,38,1
37.531215958758764,30.660560577212987,35.79728497311972,28.224916012043703,31.91093553101667,29.856365147332454,35.56572590682433,27.694230552570716,35.036301824126895,27.013047019844993,36.4425438759628,25.83443914607692,3,4,4,1,2,14,1
25.396084997264374,13.077477591649355,25.893002408616095,9.723290476394226,24.705813294816252,6.608057097146908,23.893100221611057,6.716930432784807,28.620255621732465,2.242266729454406,32.81146658585657,6.592048751375107,3,3,1,7,6,20,1
35.84645008462349,49.366308740421324,28.66361357748423,47.138128771647466,24.577257500846766,42.83512482588961,24.39607459026012,42.76782062976849,21.649075348382407,45.465599432746835,21.765297881476,46.17281075593876,8,6,0,4,1,19,1
6.038359215461487,11.01419938968638,7.9916825172046675,10.13010626098313,10.32270294447165,3.8094404516160587,7.215770011452404,0.7046147096221478,13.904252430649139,0.18968362046712928,14.710784412212735,5.172977805820067,2,7,4,7,5,25,1
20.928901288204933,34.17324500831506,26.395198920406333,37.00387715795358,30.273950051546734,38.33872936185511,30.047712405382,37.44641876229182,33.72820118817052,39.988826844869315,35.34781226243805,39.026477843837135,6,4,1,4,2,17,1
47.44181441401098,31.216835120133794,46.69513041574439,42.89485522689469,35.84645008462349,49.366308740421324,46.392449641250536,44.79849835033242,28.66361357748423,47.138128771647466,24.39607459026012,42.76782062976849,12,13,11,18,6,60,0
43.01184987115576,27.945190558046917,42.87422495417983,30.97933696842869,46.69513041574439,42.89485522689469,47.44181441401098,31.216835120133794,46.392449641250536,44.79849835033242,35.84645008462349,49.366308740421324,3,13,12,14,11,53,0
9.437253343859297,32.19478221558314,7.4965742458627975,27.554358709348588,6.917734489647326,14.507223155227084,11.074102786676438,23.36229119632769,4.026476356419295,11.585115524289602,6.038359215461487,11.01419938968638,5,13,10,14,2,44,0
46.69513041574439,42.89485522689469,46.392449641250536,44.79849835033242,28.66361357748423,47.138128771647466,35.84645008462349,49.366308740421324,24.39607459026012,42.76782062976849,24.577257500846766,42.83512482588961,2,18,8,13,0,41,0
49.28544118565939,8.858058221920867,44.820830122842345,11.965785371875231,47.265421999997486,21.278069513077348,42.396969622173806,12.58195711779264,43.86802373474063,22.384450007281426,43.06058191833972,21.991540710428627,5,10,10,10,1,36,0
47.44181441401098,31.216835120133794,35.84645008462349,49.366308740421324,46.69513041574439,42.89485522689469,28.66361357748423,47.138128771647466,46.392449641250536,44.79849835033242,24.39607459026012,42.76782062976849,22,13,19,18,22,94,0
43.01184987115576,27.945190558046917,46.69513041574439,42.89485522689469,42.87422495417983,30.97933696842869,46.392449641250536,44.79849835033242,47.44181441401098,31.216835120133794,35.84645008462349,49.366308740421324,15,13,14,14,22,78,0
9.437253343859297,32.19478221558314,6.917734489647326,14.507223155227084,11.074102786676438,23.36229119632769,4.026476356419295,11.585115524289602,7.4965742458627975,27.554358709348588,6.038359215461487,11.01419938968638,18,10,14,16,17,75,0
46.69513041574439,42.89485522689469,28.66361357748423,47.138128771647466,46.392449641250536,44.79849835033242,24.39607459026012,42.76782062976849,35.84645008462349,49.366308740421324,24.577257500846766,42.83512482588961,19,18,22,13,13,85,0
49.28544118565939,8.858058221920867,43.86802373474063,22.384450007281426,42.396969622173806,12.58195711779264,47.265421999997486,21.278069513077348,44.820830122842345,11.965785371875231,43.06058191833972,21.991540710428627,15,10,10,10,10,55,0
1.5452089443950023,17.46923643314568,1.002935344620386,23.919543595342724,0.8260507534630079,25.003437742241765,4.320722110186197,25.088168023518946,11.037206492833322,27.770347122495593,13.752301637523942,26.033002572702035,6,1,3,7,3,20,1
25.365159698673658,6.450532571110061,21.318474697207332,3.4592884344753827,17.07743286041653,3.6622008671802653,10.196442853035466,8.96680793633175,8.616419872452557,4.992158186152533,8.567596968180025,5.646016469978365,5,4,9,4,1,23,1
15.214904962297702,16.428582249486514,17.41787982371209,13.01348925670772,20.517170178147147,8.675863250285804,22.714835595036135,11.291655601789273,24.545449915011595,16.13352133275875,25.47894695588038,22.315327300061234,4,5,3,5,6,23,1
28.235272769933143,59.19436677521289,30.21057059090379,57.95598390118334,30.85050261155297,52.51996358127234,32.37894660560104,53.715621943873245,35.120907536295064,53.892302761028226,34.76163241783398,55.48225089216169,2,5,2,3,2,14,1
37.85755202037183,58.85542054503489,41.97739094397503,55.095515347923474,52.4475561358817,57.06813710512152,59.60762778599099,50.06919084108178,50.99819331095793,45.06726242231624,51.579057214152066,40.29590285438339,6,11,10,10,5,42,1
59.70313934034667,3.501758768857899,46.784657728956,10.484178769644446,41.54160729740453,13.637852454956974,41.30983907693513,15.20376206917798,40.94722258600893,13.692344001029046,34.270544351174,10.828110539706934,15,6,2,2,7,32,1
38.008440757345255,7.485078004150754,37.42022465986211,2.879553842932039,31.540166661058763,1.709450969494033,31.00238158605673,1.865824527332871,31.5481181970882,4.561432766526412,25.365159698673658,6.450532571110061,5,6,1,3,6,21,1
17.07743286041653,3.6622008671802653,10.196442853035466,8.96680793633175,8.567596968180025,5.646016469978365,8.616419872452557,4.992158186152533,2.383722400985089,4.220006496931514,0.9945529740560488,6.827781386844409,9,4,1,6,3,23,1
31.67080776707757,20.36500344105657,33.38441494025552,22.58179300122525,39.107356560605425,24.15941113049515,38.653921192741905,21.039390145930042,44.82028974179671,20.422757445928035,48.019934746584106,25.598349496088616,3,6,3,6,6,24,1
25.735940041794176,29.83735115517098,22.948047436255056,28.187342405181614,19.26157885003895,33.47471965462635,19.70168340525541,32.85385622885721,23.16024066135573,34.29252556351994,25.68224816809621,35.956185339481806,3,6,1,4,3,17,1
6.562974851615076,40.38246325299732,8.533275184367199,43.61362520067376,2.612055825465922,57.045205683660136,11.500544334593405,46.06663152883644,3.8843990064929312,59.480790523908546,14.731120811190447,54.6611543794181,4,15,14,15,12,60,0
11.500544334593405,46.06663152883644,2.612055825465922,57.045205683660136,14.731120811190447,54.6611543794181,3.8843990064929312,59.480790523908546,15.712824246211213,50.67161659376874,19.55803243853915,46.46863596090478,14,12,12,15,6,59,0
33.28003864726001,58.46420813478015,37.85755202037183,58.85542054503489,52.4475561358817,57.06813710512152,41.97739094397503,55.095515347923474,59.60762778599099,50.06919084108178,50.99819331095793,45.06726242231624,5,15,11,18,10,59,0
48.019934746584106,25.598349496088616,47.71807004433857,29.27405635077722,42.21115986630487,40.10737005536892,46.46460800016237,33.166055792993546,43.00624884878256,41.95845742180885,42.507652203103035,46.64812500019136,4,12,8,9,5,38,0
42.507652203103035,46.64812500019136,37.898797611956375,42.43899616090197,29.690585050953818,31.712009410653906,36.815321670170135,38.898765369787476,33.93972675263565,28.11995025967512,28.620779664135792,26.93273020240593,6,14,10,11,5,46,0
6.562974851615076,40.38246325299732,2.612055825465922,57.045205683660136,11.500544334593405,46.06663152883644,3.8843990064929312,59.480790523908546,8.533275184367199,43.61362520067376,14.731120811190447,54.6611543794181,17,14,15,17,13,76,0
11.500544334593405,46.06663152883644,14.731120811190447,54.6611543794181,2.612055825465922,57.045205683660136,15.712824246211213,50.67161659376874,3.8843990064929312,59.480790523908546,19.55803243853915,46.46863596090478,9,12,15,15,20,71,0
33.28003864726001,58.46420813478015,59.60762778599099,50.06919084108178,41.97739094397503,55.095515347923474,52.4475561358817,57.06813710512152,37.85755202037183,58.85542054503489,50.99819331095793,45.06726242231624,28,18,11,15,19,91,0
48.019934746584106,25.598349496088616,42.21115986630487,40.10737005536892,47.71807004433857,29.27405635077722,43.00624884878256,41.95845742180885,46.46460800016237,33.166055792993546,42.507652203103035,46.64812500019136,16,12,14,9,14,65,0
42.507652203103035,46.64812500019136,29.690585050953818,31.712009410653906,37.898797611956375,42.43899616090197,33.93972675263565,28.11995025967512,36.815321670170135,38.898765369787476,28.620779664135792,26.93273020240593,20,14,15,11,15,75,0
22.469046216711725,8.606834008652495,24.103743681503772,10.596289899495929,29.936556978787493,6.960839404091246,31.78413392414059,1.0782463854344626,34.377697291300734,6.172157686952674,33.117836702011495,8.788017686610655,3,7,6,6,3,25,1
43.73749059298493,59.8529204943146,42.15285577248976,67.44969610318394,30.26489163350408,59.33903277662064,29.99097331657514,60.5280301334474,22.439525779661214,57.083385030393835,23.127422245319195,59.044588824455886,8,14,1,8,2,33,1
45.994579723602264,40.67249601926631,53.74522843607211,37.520594631769455,50.49123409305996,30.824296078186677,46.92450223553179,30.133024792148248,43.284210852951986,37.19014673367406,41.89252851732454,36.90872195397919,8,7,4,8,1,28,1
47.895263568825925,4.543810973739053,55.181083276757825,0.8467732010750506,57.02334268831587,3.787956222679992,60.468040185101636,5.713678790054767,62.94546646961781,5.298781723081235,61.50115042433393,13.358755428793643,8,3,4,3,8,26,1
0.512327852950466,22.977927255554658,3.5638668461821044,16.45503048637102,2.524782019890195,14.012748148769084,2.7901948644816796,9.435518257247534,13.901405213774838,1.783336504517421,21.234197019599836,1.4963172761649501,7,3,5,13,7,35,1
43.30205197930755,10.568651329575205,39.738323108340445,8.057212867683237,47.895263568825925,4.543810973739053,48.70922937526285,5.036305411480079,55.181083276757825,0.8467732010750506,57.02334268831587,3.787956222679992,4,9,1,8,3,25,1
62.610269289930066,21.349578308465123,68.14411781276374,24.14029406013757,61.08803154436234,29.516615439479647,62.84955023673773,30.421648138595664,61.72394361579651,34.07255213728367,66.37466487313377,37.427534002571214,6,9,2,4,6,27,1
64.23244433510753,41.18571330257137,59.86331987328947,42.327043664443146,61.114770391296965,45.93410834208692,59.48382370125515,46.69831520894427,60.92973997761463,49.09662062433424,67.97583237378247,52.71494591086184,5,4,2,3,8,22,1
57.58047067667097,61.56384664005218,54.10199215169824,58.89955097570904,53.256171941402926,54.673207553576994,56.43142140673858,52.614828285690336,52.61954046434868,53.38424668115775,51.057838877930685,50.74417230533834,4,4,4,4,3,19,1
43.73749059298493,59.8529204943146,42.15285577248976,67.44969610318394,29.99097331657514,60.5280301334474,30.26489163350408,59.33903277662064,22.439525779661214,57.083385030393835,23.127422245319195,59.044588824455886,8,14,1,8,2,33,1
43.284210852951986,37.19014673367406,41.89252851732454,36.90872195397919,21.37018095432033,26.015820370692772,35.49835964837431,31.828455928668482,17.380351029796902,20.65550026746471,13.539147931044285,23.496466081525483,1,23,15,21,5,65,0
3.5638668461821044,16.45503048637102,2.524782019890195,14.012748148769084,13.901405213774838,1.783336504517421,2.7901948644816796,9.435518257247534,21.234197019599836,1.4963172761649501,16.761236583327626,9.19909623762224,3,17,13,20,9,62,0
61.114770391296965,45.93410834208692,60.92973997761463,49.09662062433424,60.966192641273736,63.61216910008717,67.97583237378247,52.71494591086184,57.610212845392965,66.62429851236962,57.58047067667097,61.56384664005218,3,15,13,17,5,53,0
44.47596730419174,59.34516306003191,43.73749059298493,59.8529204943146,30.26489163350408,59.33903277662064,42.15285577248976,67.44969610318394,29.99097331657514,60.5280301334474,22.439525779661214,57.083385030393835,1,13,14,14,8,50,0
20.536339494023963,65.0264623325181,16.758773089642915,66.67316471852814,4.5101178905724755,62.788954865530776,16.50702460032596,65.85795742409796,9.135746993748619,58.971206696948954,11.32933998866846,59.141076276501735,4,13,12,10,2,41,0
43.284210852951986,37.19014673367406,21.37018095432033,26.015820370692772,41.89252851732454,36.90872195397919,17.380351029796902,20.65550026746471,35.49835964837431,31.828455928668482,13.539147931044285,23.496466081525483,25,23,29,21,23,121,0
3.5638668461821044,16.45503048637102,13.901405213774838,1.783336504517421,2.524782019890195,14.012748148769084,21.234197019599836,1.4963172761649501,2.7901948644816796,9.435518257247534,16.761236583327626,9.19909623762224,18,17,23,20,14,92,0
61.114770391296965,45.93410834208692,60.966192641273736,63.61216910008717,60.92973997761463,49.09662062433424,57.610212845392965,66.62429851236962,67.97583237378247,52.71494591086184,57.58047067667097,61.56384664005218,18,15,18,17,14,82,0
44.47596730419174,59.34516306003191,29.99097331657514,60.5280301334474,43.73749059298493,59.8529204943146,30.26489163350408,59.33903277662064,42.15285577248976,67.44969610318394,22.439525779661214,57.083385030393835,15,14,13,14,22,78,0
20.536339494023963,65.0264623325181,4.5101178905724755,62.788954865530776,16.758773089642915,66.67316471852814,9.135746993748619,58.971206696948954,16.50702460032596,65.85795742409796,11.32933998866846,59.141076276501735,16,13,11,10,8,58,0
20.35504818515377,70.79732150704507,17.437514404893435,74.06198413091519,16.27470594960725,71.70580454432037,14.798637244066386,67.54080040600788,9.455410347763076,66.95982257708097,7.58135331657833,67.33894609486798,4,3,4,5,2,18,1
51.06842565929384,26.20555552898601,44.919300703949936,28.646393121034865,43.03901761117447,27.136334790807997,42.96056934724326,29.27866773357234,39.66611176681699,29.07909466279242,38.9755127258739,33.599484160819266,7,2,2,3,5,19,1
54.27859631983392,54.98425194995119,63.250959487167904,51.60627192683411,65.74794998112084,50.25916777045262,71.1553980371583,46.67250516865823,78.15329295566801,41.88442437735142,76.50412078041856,47.19385016606158,10,3,6,8,6,33,1
31.510720628430118,55.116403858420114,27.789553629825026,62.4179663753091,33.113587658352714,79.27325060203601,30.418919689381177,79.41606989318544,26.93967989609338,79.35560095258248,28.4167511471715,77.9370102316073,8,18,3,3,2,34,1
